id,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,title,release_date,developer,genres,multiplayer_or_singleplayer,price,dc_price,overall_review,detailed_review,reviews,percent_positive,win_support,mac_support,lin_support
291,God of War II,PS2,2007,Action,Sony Computer Entertainment,2.32,0.04,0.04,1.67,4.07,Totally Accurate Battle Simulator,2019-04-01,Landfall,Indie;Simulation;Strategy;Early Access,Single-player,529.0,529.0,Positive,Mostly Positive,13399.0,75,1,1,0
297,Star Fox 64,N64,1997,Shooter,Nintendo,2.7800000000000002,0.58,0.64,0.04,4.03,Fishing Planet,2017-08-28,Fishing Planet LLC,Free to Play;Massively Multiplayer;Simulation;Sports,Single-player,0.0,0.0,Positive,Very Positive,14799.0,92,1,1,1
299,Golf,NES,1984,Sports,Nintendo,1.22,0.28,2.46,0.04,4.01,Fallout: New Vegas,2010-10-21,Obsidian Entertainment,Action;RPG,Single-player,369.0,369.0,Positive,Mostly Positive,3664.0,78,1,0,0
300,Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01,Total War™: ROME II - Emperor Edition,2013-09-02,CREATIVE ASSEMBLY,Strategy,Single-player,2699.0,2699.0,Positive,Very Positive,5153.0,80,1,0,0
303,Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0.0,0.54,3.98,DARK SOULS™: REMASTERED,2018-05-23,QLOC,Action,Single-player,1199.0,1199.0,Positive,Overwhelmingly Positive,134268.0,96,1,0,0
304,EA Sports Active,Wii,2009,Sports,Electronic Arts,2.1,1.3599999999999999,0.06,0.4,3.92,Governor of Poker 3,2016-02-19,Azerion;YoudaGames,Casual;Free to Play;Massively Multiplayer;Simulation,Multi-player,0.0,0.0,Positive,Very Positive,42808.0,83,1,1,0
309,Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,Nintendo,0.67,0.49,2.62,0.11,3.89,Paladins®,2018-05-08,Evil Mojo Games,Action;Free to Play,Multi-player,0.0,0.0,Positive,Mixed,16459.0,67,1,1,0
310,MotorStorm,PS3,2006,Racing,Sony Computer Entertainment,1.53,1.6099999999999999,0.06,0.67,3.88,Subnautica: Below Zero,2019-01-30,Unknown Worlds Entertainment,Adventure;Indie;Early Access,Single-player,1499.0,1499.0,Positive,Very Positive,1058.0,83,1,1,0
313,Dragon Warrior III,NES,1988,Role-Playing,Enix Corporation,0.1,0.0,3.77,0.0,3.87,Kenshi,2018-12-06,Lo-Fi Games,Action;Indie;RPG;Simulation;Strategy,Single-player,699.0,699.0,Positive,Very Positive,40396.0,85,1,0,0
314,Sports Champions,PS3,2010,Sports,Sony Computer Entertainment,2.12,1.1400000000000001,0.1,0.51,3.87,rFactor 2,2015-11-12,Studio 397,Racing;Simulation;Sports,Single-player,729.0,729.0,Positive,Very Positive,23823.0,86,1,0,0
323,Batman: Arkham Knight,PS4,2015,Action,Warner Bros. Interactive Entertainment,1.49,1.58,0.1,0.61,3.79,Frostpunk,2018-04-24,11 bit studios,Simulation;Strategy,Single-player,950.0,950.0,Positive,Very Positive,8820.0,94,1,1,0
325,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,2.4,1.03,0.0,0.36,3.7800000000000002,ACE COMBAT™ 7: SKIES UNKNOWN,2019-01-31,BANDAI NAMCO Studios,Action;Simulation,Single-player,2499.0,2499.0,Positive,Very Positive,36443.0,90,1,0,0
328,Just Dance 2014,Wii,2013,Misc,Ubisoft,1.98,1.47,0.0,0.32,3.76,Borderlands 2,2012-09-20,Gearbox Software;Aspyr (Mac);Aspyr (Linux),Action;RPG,Single-player,999.0,999.0,Positive,Very Positive,118279.0,80,1,1,1
332,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,Namco Bandai Games,0.96,2.0,0.21,0.56,3.73,Call of Duty®: Black Ops II,2012-11-12,Treyarch,Action,Single-player,3999.0,3999.0,Positive,Overwhelmingly Positive,15853.0,96,1,0,0
334,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment,1.9300000000000002,1.58,0.0,0.19,3.71,Call of Duty®: Black Ops,2010-11-08,Treyarch,Action,Single-player,2500.0,2500.0,Positive,Mixed,1906.0,60,1,0,0
335,FIFA Soccer 2005,PS2,2004,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7,TEKKEN 7,2017-06-01,BANDAI NAMCO Studios Inc.,Action;Sports,Single-player,989.0,989.0,Positive,Very Positive,12061.0,92,1,0,0
337,Battlefield 4,PS3,2013,Shooter,Electronic Arts,1.3,1.51,0.27,0.61,3.69,DiRT Rally 2.0,2019-02-25,Codemasters,Racing;Simulation;Sports,Single-player,569.0,569.0,Positive,Very Positive,34080.0,82,1,0,0
338,MySims,DS,2007,Simulation,Electronic Arts,1.5899999999999999,1.6099999999999999,0.08,0.41000000000000003,3.69,Golf With Your Friends,2016-01-29,Blacklight Interactive,Casual;Indie;Sports;Early Access,Single-player,1129.0,1129.0,Positive,Very Positive,70138.0,91,1,1,1
341,Midnight Club 3: DUB Edition,PSP,2005,Racing,Take-Two Interactive,1.65,1.22,0.0,0.79,3.66,PlanetSide 2,2012-11-20,Daybreak Game Company,Action;Free to Play;Massively Multiplayer,Multi-player,0.0,0.0,Positive,Mixed,37065.0,61,1,0,0
344,Guitar Hero: World Tour,Wii,2008,Misc,Activision,2.33,0.97,0.0,0.35000000000000003,3.65,Kerbal Space Program,2015-04-27,Squad,Indie;Simulation,Single-player,849.0,849.0,Positive,Very Positive,53435.0,81,1,1,1
347,Pokemon Snap,N64,1999,Simulation,Nintendo,2.23,0.68,0.66,0.06,3.63,Trove,2015-07-09,Trion Worlds,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG,Online Multi-Player;MMO;Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;In-App Purchases,0.0,0.0,Positive,Very Positive,9456.0,91,1,0,0
348,FIFA Soccer 10,PS3,2009,Sports,Electronic Arts,0.6000000000000001,2.46,0.05,0.52,3.63,Kingdom Come: Deliverance,2018-02-13,Warhorse Studios,Action;Adventure;RPG,Single-player,699.0,699.0,Positive,Mostly Positive,5699.0,79,1,0,0
352,Tom Clancy's The Division,PS4,2016,Shooter,Ubisoft,1.28,1.6099999999999999,0.15,0.5700000000000001,3.61,GROUND BRANCH,2018-08-14,BlackFoot Studios,Action;Indie;Early Access,Single-player,699.0,699.0,Positive,Very Positive,88345.0,94,1,0,0
354,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,2.05,1.4,0.0,0.16,3.61,Prison Architect,2015-10-06,Introversion Software,Indie;Simulation;Strategy,Single-player,699.0,699.0,Positive,Very Positive,59131.0,89,1,1,1
361,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,Far Cry® 5,2018-03-26,Ubisoft Montreal;Red Storm;Ubisoft Shanghai;Ubisoft Toronto;Ubisoft Kiev,Action;Adventure,Single-player,2999.0,2999.0,Positive,Very Positive,21666.0,91,1,0,0
363,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,Eidos Interactive,1.6600000000000001,1.58,0.12,0.18,3.54,Idle Champions of the Forgotten Realms,2017-09-07,Codename Entertainment Inc.,Action;Adventure;Free to Play;Indie;Strategy;Early Access,Single-player,0.0,0.0,Positive,Very Positive,22387.0,88,1,1,0
364,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,1.9,1.13,0.1,0.41000000000000003,3.5300000000000002,NieR:Automata™,2017-03-17,Square Enix;PlatinumGames Inc.,Action;RPG,Single-player,1330.0,1330.0,Positive,Mixed,4603.0,68,1,0,0
365,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,1.98,1.1400000000000001,0.01,0.41000000000000003,3.5300000000000002,Planet Coaster,2016-11-17,Frontier Developments,Simulation;Strategy,Single-player,2970.0,2970.0,Positive,Very Positive,12296.0,88,1,1,0
366,Battlefield 4,X360,2013,Shooter,Electronic Arts,2.14,1.08,0.02,0.29,3.5300000000000002,The Long Dark,2017-08-01,Hinterland Studio Inc.,Adventure;Indie;Simulation;Strategy,Single-player,759.0,759.0,Positive,Very Positive,72982.0,89,1,1,1
367,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,0.71,2.4,0.02,0.4,3.5300000000000002,PICO PARK,2016-04-27,TECOPARK,Action;Casual,Multi-player,199.0,199.0,Positive,Very Positive,87432.0,89,1,0,0
369,Spyro 2: Ripto's Rage!,PS,1999,Platform,Sony Computer Entertainment,2.14,1.21,0.01,0.17,3.52,Russian Fishing 4,2018-06-15,Russian Fishing,Adventure;Casual;Free to Play;Massively Multiplayer;RPG;Simulation;Sports;Early Access,Single-player,0.0,0.0,Positive,Very Positive,88448.0,80,1,0,0
371,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,Sega,1.22,1.6600000000000001,0.27,0.38,3.52,Middle-earth™: Shadow of War™,2017-10-09,Monolith Productions,Action;Adventure;RPG,Single-player,959.0,959.0,Positive,Very Positive,363.0,83,1,0,0
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,Nintendo,1.17,0.5,1.75,0.08,3.51,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,2016-02-04,CyberConnect2 Co. Ltd.,Action;Adventure,Single-player,2000.0,2000.0,Positive,Overwhelmingly Positive,65928.0,96,1,0,0
375,Kung Fu,NES,1985,Action,Nintendo,1.6400000000000001,0.38,1.42,0.06,3.5,Assassin's Creed® Unity,2014-12-19,Ubisoft,Action;Adventure,Single-player,1499.0,374.0,Positive,Overwhelmingly Positive,2184.0,95,1,0,0
382,Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,2.26,0.89,0.0,0.30000000000000004,3.46,Killing Floor 2,2016-11-18,Tripwire Interactive,Action,Single-player,729.0,729.0,Positive,Mostly Positive,11487.0,79,1,0,0
385,Borderlands,X360,2009,Shooter,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44,Sid Meier's Civilization® V,2010-09-23,Firaxis Games;Aspyr (Mac);Aspyr (Linux),Strategy,Single-player,1499.0,1499.0,Positive,Very Positive,6875.0,91,1,1,1
386,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,Darkest Dungeon®,2016-01-19,Red Hook Studios,Indie;RPG;Strategy,Single-player,619.0,619.0,Positive,Very Positive,5555.0,91,1,1,1
388,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,1.82,1.07,0.06,0.47000000000000003,3.42,DRAGON BALL FighterZ,2018-01-26,Arc System Works,Action,Single-player,3499.0,3499.0,Positive,Very Positive,963.0,84,1,0,0
389,Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,1.13,2.07,0.0,0.22,3.42,Batman™: Arkham Knight,2015-06-23,Rocksteady Studios,Action;Adventure,Single-player,1349.0,1349.0,Positive,Overwhelmingly Positive,17356.0,95,1,0,0
393,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,0.46,2.2800000000000002,0.05,0.61,3.4,Company of Heroes 2,2013-06-25,Relic Entertainment;Feral Interactive (Mac);Feral Interactive (Linux),Strategy,Single-player,565.0,565.0,Positive,Very Positive,37613.0,86,1,1,1
399,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,1.9,0.67,0.73,0.06,3.36,Pavlov VR,2017-02-27,davevillz,Violent;Gore;Action;Indie;Early Access,Multi-player,569.0,569.0,Positive,Very Positive,81761.0,92,1,0,0
403,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,0.0,0.99,2.32,0.02,3.33,Quest Hunter,2019-03-08,2 Zombie Games,Action;Adventure;Indie;RPG,Single-player,529.0,105.0,Positive,Overwhelmingly Positive,96789.0,98,1,1,1
406,Mario Party 9,Wii,2012,Misc,Nintendo,1.15,1.17,0.76,0.24,3.32,For The King,2018-04-19,IronOak Games,Adventure;Indie;RPG;Strategy,Single-player,529.0,529.0,Positive,Very Positive,3870.0,86,1,1,1
409,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.2800000000000002,NARUTO TO BORUTO: SHINOBI STRIKER,2018-08-30,Soleil Ltd.,Action,Single-player,1099.0,1099.0,Positive,Very Positive,5232.0,81,1,0,0
411,Destiny,XOne,2014,Shooter,Activision,2.13,0.92,0.0,0.23,3.2800000000000002,Portal,2007-10-10,Valve,Action,Single-player,480.0,480.0,Positive,Mostly Positive,1392.0,79,1,1,1
418,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23,Gang Beasts,2017-12-12,Boneloaf,Action;Adventure;Casual;Indie,Multi-player,565.0,565.0,Positive,Very Positive,5538.0,82,1,1,1
419,Madden NFL 16,PS4,2015,Sports,Electronic Arts,2.33,0.30000000000000004,0.0,0.59,3.22,Assassin’s Creed® IV Black Flag™,2013-11-19,Ubisoft Montreal,Action;Adventure,Single-player,1999.0,1999.0,Positive,Very Positive,14032.0,92,1,0,0
424,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,THQ,1.76,1.21,0.07,0.16,3.2,IL-2 Sturmovik: Battle of Stalingrad,2014-10-22,1C Game Studios;777 Studios,Action;Simulation,Single-player,3399.0,3399.0,Positive,Very Positive,5272.0,92,1,0,0
425,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,1.35,0.6000000000000001,0.8,0.44,3.19,The Lord of the Rings Online™,2012-06-06,"Standing Stone Games, LLC",Free to Play;Massively Multiplayer;RPG,MMO,0.0,0.0,Positive,Very Positive,11532.0,92,1,0,0
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0.0,0.0,3.19,0.0,3.19,Forts,2017-04-19,EarthWork Games,Action;Strategy,Single-player,479.0,479.0,Positive,Very Positive,6106.0,94,1,0,0
428,Dance Central,X360,2010,Misc,MTV Games,2.15,0.77,0.01,0.26,3.19,Scrap Mechanic,2016-01-19,Axolot Games,Action;Adventure;Indie;Simulation;Early Access,Single-player,565.0,565.0,Positive,Mostly Positive,32779.0,73,1,0,0
431,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47000000000000003,3.17,Stranded Deep,2015-01-23,Beam Team Games,Adventure;Indie;Early Access,Single-player,529.0,529.0,Positive,Very Positive,48715.0,89,1,1,1
439,Resident Evil 6,PS3,2012,Shooter,Capcom,0.88,0.97,0.88,0.42,3.15,The Crew™ 2,2018-06-28,Ivory Tower,Action;Massively Multiplayer;Racing,Single-player,2499.0,2499.0,Positive,Very Positive,8361.0,92,1,0,0
440,Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,1.8900000000000001,0.99,0.03,0.24,3.15,Automation - The Car Company Tycoon Game,2015-03-12,Camshaft Software,Simulation;Strategy;Early Access,Single-player,699.0,699.0,Positive,Mostly Positive,484.0,77,1,0,0
441,FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,0.68,0.0,0.0,2.46,3.14,Rocksmith® 2014 Edition - Remastered,2016-10-04,Ubisoft - San Francisco,Casual;Simulation,Single-player,1499.0,1499.0,Positive,Very Positive,387.0,89,1,1,0
443,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts,2.14,0.86,0.0,0.13,3.12,Two Point Hospital,2018-08-29,Two Point Studios,Indie;Simulation,Single-player,1499.0,1499.0,Positive,Very Positive,38992.0,87,1,1,1
446,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.87,0.14,0.42,3.12,XCOM® 2,2016-02-04,Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux),Strategy,Single-player,2999.0,299.0,Positive,Very Positive,5512.0,81,1,1,1
448,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,1.29,1.27,0.06,0.5,3.12,UNO,2017-01-03,Ubisoft Entertainment,Casual,Single-player,499.0,499.0,Positive,Mixed,11437.0,63,1,0,0
450,FIFA 15,X360,2014,Sports,Electronic Arts,0.78,2.02,0.0,0.30000000000000004,3.11,Farming Simulator 19,2018-11-19,Giants Software,Simulation,Single-player,799.0,799.0,Positive,Overwhelmingly Positive,11033.0,96,1,1,0
452,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,2.5,0.16,0.01,0.42,3.08,Shakes and Fidget,2016-02-24,Playa Games GmbH,Adventure;Casual;Free to Play;Indie;Massively Multiplayer;RPG;Strategy,Single-player,0.0,0.0,Positive,Very Positive,5361.0,86,1,1,0
453,World Class Track Meet,NES,1986,Sports,Namco Bandai Games,1.92,0.45,0.64,0.07,3.08,House Party,2017-06-30,"Eek! Games, LLC",Adventure;Casual;Indie;Simulation;Early Access,Single-player,1199.0,1199.0,Positive,Overwhelmingly Positive,36094.0,96,1,0,0
454,Borderlands 2,X360,2012,Shooter,Take-Two Interactive,1.8900000000000001,0.91,0.04,0.24,3.07,Little Nightmares,2017-04-27,Tarsier Studios,Adventure,Single-player,565.0,565.0,Positive,Overwhelmingly Positive,8584.0,98,1,0,0
455,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,0.99,0.46,0.22,3.07,Left 4 Dead,2008-11-17,Valve,Action,Single-player,480.0,480.0,Positive,Mixed,22589.0,66,1,1,0
458,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.86,0.03,0.24,3.07,Slime Rancher,2017-08-01,Monomi Park,Action;Adventure;Indie;Simulation,Single-player,565.0,565.0,Positive,Very Positive,83566.0,93,1,1,1
461,Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,2.06,0.64,0.12,0.22,3.04,Eco,2018-02-06,Strange Loop Games,Indie;Simulation;Early Access,Single-player,699.0,699.0,Positive,Very Positive,618.0,89,1,0,0
466,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,2.03,0.47000000000000003,0.45,0.07,3.02,BIGFOOT,2017-01-01,CyberLight Game Studio,Adventure;Indie;Early Access,Single-player,880.0,880.0,Positive,Very Positive,16036.0,89,1,0,0
467,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,1.45,1.13,0.07,0.38,3.02,Neverwinter,2013-12-05,Cryptic Studios,Adventure;Free to Play;Massively Multiplayer;RPG,Multi-player,0.0,0.0,Positive,Very Positive,5850.0,93,1,0,0
475,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,Assassin's Creed® Syndicate,2015-11-18,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",Action;Adventure,Single-player,1999.0,499.0,Positive,Very Positive,52795.0,83,1,0,0
480,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,1.58,1.01,0.0,0.38,2.9699999999999998,Geometry Dash,2014-12-22,RobTop Games,Action;Indie,Single-player,165.0,165.0,Positive,Overwhelmingly Positive,89056.0,97,1,1,0
487,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,THQ,1.45,1.11,0.04,0.33,2.94,Getting Over It with Bennett Foddy,2017-12-06,Bennett Foddy,Action,Single-player,299.0,299.0,Positive,Overwhelmingly Positive,10272.0,98,1,1,1
489,Pac-Man Collection,GBA,2001,Puzzle,Atari,2.07,0.77,0.05,0.05,2.94,VTOL VR,2017-08-03,"Boundless Dynamics, LLC",Action;Indie;Simulation;Early Access,Single-player,729.0,729.0,Positive,Very Positive,48763.0,83,1,0,0
491,WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,0.87,1.06,0.73,0.26,2.92,March of Empires,2017-12-11,Gameloft,Free to Play;Massively Multiplayer;RPG;Strategy,Online Multi-Player;Steam Achievements;In-App Purchases,0.0,0.0,Mixed,Very Positive,11785.0,87,1,0,0
492,Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,1.43,1.13,0.05,0.30000000000000004,2.91,OMSI 2: Steam Edition,2013-12-11,MR-Software GbR,Casual;Simulation,Single-player,1213.0,1213.0,Positive,Very Positive,1681.0,82,1,0,0
499,Need for Speed: Most Wanted,PS3,2012,Racing,Electronic Arts,0.71,1.51,0.06,0.61,2.89,Age of Mythology: Extended Edition,2014-05-08,SkyBox Labs;Ensemble Studios,Simulation;Strategy,Single-player,729.0,729.0,Positive,Mostly Positive,1777.0,77,1,0,0
502,Zumba Fitness 2,Wii,2011,Sports,Majesco Entertainment,1.54,1.07,0.0,0.28,2.88,A Dance of Fire and Ice,2019-01-24,7th Beat Games,Indie,Single-player,219.0,219.0,Positive,Very Positive,448.0,94,1,1,1
505,Colin McRae Rally,PS,1998,Racing,Codemasters,0.09,2.43,0.12,0.22,2.87,The Elder Scrolls V: Skyrim VR,2018-04-02,Bethesda Game Studios,RPG,Single-player,2999.0,2999.0,Positive,Mostly Positive,962.0,75,1,0,0
508,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86,My Summer Car,2016-10-24,Amistech Games,Indie;Racing;Simulation;Early Access,Single-player,479.0,479.0,Positive,Very Positive,17054.0,81,1,0,0
510,F-Zero,SNES,1990,Racing,Nintendo,1.37,0.51,0.89,0.07,2.85,Ultimate Chicken Horse,2016-03-04,Clever Endeavour Games,Action;Casual;Indie,Multi-player,459.0,459.0,Positive,Mixed,22080.0,65,1,1,1
512,Command & Conquer: Red Alert,PC,1996,Strategy,Virgin Interactive,1.37,1.34,0.0,0.14,2.85,Rec Room,2016-06-28,Against Gravity®,Action;Adventure;Casual;Free to Play;Massively Multiplayer;Sports;Early Access,Multi-player,0.0,0.0,Positive,Overwhelmingly Positive,3898.0,96,1,0,0
514,FIFA 16,PS3,2015,Sports,Electronic Arts,0.4,1.98,0.05,0.42,2.85,ICEY,2016-11-17,FantaBlade Network,Action;Adventure;RPG,Single-player,563.0,563.0,Positive,Very Positive,1027.0,89,1,1,0
515,Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,1.87,0.5700000000000001,0.11,0.30000000000000004,2.84,They Are Billions,2017-12-12,Numantian Games,Strategy;Early Access,Single-player,1199.0,1199.0,Positive,Overwhelmingly Positive,4421.0,95,1,0,0
516,BioShock,X360,2007,Shooter,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83,City Car Driving,2016-11-03,"Forward Development, Ltd.",Indie;Racing;Simulation,Single-player,569.0,569.0,Positive,Very Positive,5903.0,84,1,0,0
517,Madden NFL 10,X360,2009,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83,Undertale,2015-09-15,tobyfox,Indie;RPG,Single-player,369.0,369.0,Positive,Very Positive,5568.0,85,1,1,1
523,Need for Speed: Hot Pursuit,PS3,2010,Racing,Electronic Arts,1.05,1.25,0.03,0.48,2.81,SPORE™,2008-12-19,Maxis™,Simulation,Single-player,999.0,999.0,Positive,Overwhelmingly Positive,82737.0,96,1,0,0
525,WWE SmackDown! Here Comes the Pain,PS2,2003,Fighting,THQ,1.32,1.06,0.04,0.38,2.8,Wreckfest,2018-06-14,Bugbear,Action;Indie;Racing;Simulation;Sports,Single-player,1139.0,1139.0,Positive,Mostly Positive,24149.0,79,1,0,0
526,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,1.74,0.8,0.0,0.26,2.8,Stick Fight: The Game,2017-09-28,Landfall West,Action;Casual;Indie,Multi-player,259.0,259.0,Positive,Overwhelmingly Positive,797.0,97,1,1,0
528,Hot Shots Golf,PS,1997,Sports,Sony Computer Entertainment,0.29,0.2,2.13,0.18,2.79,"Warhammer 40,000: Gladius - Relics of War",2018-07-12,Proxy Studios,Strategy,Single-player,899.0,899.0,Positive,Very Positive,44110.0,93,1,0,1
530,A Bug's Life,PS,1998,Platform,Sony Computer Entertainment,1.96,0.72,0.0,0.11,2.79,Call of Duty®: WWII,2017-11-02,Sledgehammer Games;Raven Software,Action,Single-player,3999.0,3999.0,Mixed,Very Positive,36584.0,85,1,0,0
532,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,Enix Corporation,0.0,0.0,2.7800000000000002,0.01,2.79,Fallout 3: Game of the Year Edition,2009-12-17,Bethesda Game Studios,RPG,Single-player,565.0,565.0,Positive,Overwhelmingly Positive,16112.0,95,1,0,0
535,NBA Street,PS2,2001,Sports,Electronic Arts,2.19,0.22,0.0,0.38,2.79,Counter-Strike,2000-11-01,Valve,Action,Multi-player,349.0,349.0,Positive,Very Positive,6944.0,87,1,1,1
538,Jak II,PS2,2003,Platform,Sony Computer Entertainment,1.6800000000000002,0.74,0.0,0.36,2.7800000000000002,Street Fighter V,2016-02-15,Capcom,Action,Single-player,1499.0,1499.0,Positive,Overwhelmingly Positive,1635.0,98,1,0,0
